Manager     : Starting ensemble at: 2023-08-23 09:15:21.324
Worker     2: sim_id    75: sim Time: 17.195 Start: 2023-08-23 09:32:39.217 End: 2023-08-23 09:32:56.412 Status: Not set
Worker     5: sim_id    72: sim Time: 86.835 Start: 2023-08-23 09:31:42.069 End: 2023-08-23 09:33:08.904 Status: Not set
Worker     4: sim_id    74: sim Time: 87.211 Start: 2023-08-23 09:32:08.940 End: 2023-08-23 09:33:36.151 Status: Not set
Worker     3: sim_id    71: sim Time: 135.671 Start: 2023-08-23 09:31:31.977 End: 2023-08-23 09:33:47.648 Status: Not set
Worker     6: sim_id    70: sim Time: 146.600 Start: 2023-08-23 09:31:30.969 End: 2023-08-23 09:33:57.569 Status: Not set
Worker     3: sim_id    79: sim Time: 35.022 Start: 2023-08-23 09:33:47.649 End: 2023-08-23 09:34:22.671 Status: Not set
Worker     4: sim_id    78: sim Time: 52.822 Start: 2023-08-23 09:33:36.152 End: 2023-08-23 09:34:28.974 Status: Not set
Worker     5: sim_id    77: sim Time: 129.139 Start: 2023-08-23 09:33:08.905 End: 2023-08-23 09:35:18.044 Status: Not set
Worker     2: sim_id    76: sim Time: 145.871 Start: 2023-08-23 09:32:56.413 End: 2023-08-23 09:35:22.284 Status: Not set
Worker     6: sim_id    80: sim Time: 141.718 Start: 2023-08-23 09:33:57.570 End: 2023-08-23 09:36:19.288 Status: Not set
Worker     4: sim_id    82: sim Time: 116.834 Start: 2023-08-23 09:34:28.975 End: 2023-08-23 09:36:25.809 Status: Not set
Worker     3: sim_id    81: sim Time: 123.180 Start: 2023-08-23 09:34:22.673 End: 2023-08-23 09:36:25.853 Status: Not set
Worker     2: sim_id    84: sim Time: 112.610 Start: 2023-08-23 09:35:22.284 End: 2023-08-23 09:37:14.894 Status: Not set
Worker     4: sim_id    86: sim Time: 56.317 Start: 2023-08-23 09:36:25.810 End: 2023-08-23 09:37:22.127 Status: Not set
Worker     5: sim_id    83: sim Time: 169.249 Start: 2023-08-23 09:35:18.047 End: 2023-08-23 09:38:07.296 Status: Not set
Worker     6: sim_id    85: sim Time: 115.341 Start: 2023-08-23 09:36:19.290 End: 2023-08-23 09:38:14.631 Status: Not set
Worker     6: sim_id    91: sim Time: 28.423 Start: 2023-08-23 09:38:14.633 End: 2023-08-23 09:38:43.056 Status: Not set
Worker     3: sim_id    87: sim Time: 137.721 Start: 2023-08-23 09:36:25.860 End: 2023-08-23 09:38:43.581 Status: Not set
Worker     5: sim_id    90: sim Time: 39.003 Start: 2023-08-23 09:38:07.298 End: 2023-08-23 09:38:46.301 Status: Not set
Worker     2: sim_id    88: sim Time: 126.080 Start: 2023-08-23 09:37:14.896 End: 2023-08-23 09:39:20.976 Status: Not set
Worker     3: sim_id    93: sim Time: 60.144 Start: 2023-08-23 09:38:43.582 End: 2023-08-23 09:39:43.726 Status: Not set
Worker     6: sim_id    92: sim Time: 81.920 Start: 2023-08-23 09:38:43.058 End: 2023-08-23 09:40:04.978 Status: Not set
Worker     4: sim_id    89: sim Time: 165.445 Start: 2023-08-23 09:37:22.129 End: 2023-08-23 09:40:07.574 Status: Not set
